# E2a C_far diagnosis. Pre-registered outcomes:
# - D1 monotonic AND D3 distance-decaying -> graded long-range contribution.
# - D2 |delta| ~0 AND D1 flat -> artifact, drop C_far from Exp 2 reporting.
# - Mixed -> unresolved; flag in writeup.
protein,anchor_pos,radius,alpha_full,c0_alpha_norm,diagnostic,subcond,k_far,ref,ref_alpha_norm,alpha,alpha_norm,delta_alpha_norm,argmax_pos,argmax_preserved,mean_dist_to_anchor,positions
4RVCA,157,29,1.8462138175964355,0.6789243014408577,D3,bin=veryfar,4,C0,0.6789243014408577,1.304762601852417,0.7067234517565644,0.027799150315706678,157,1,127.25,1;8;45;65
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D1,k_far=2,2,C0,0.5118743794484858,1.034199595451355,0.6325265452780778,0.12065216582959204,63,1,62.5,0;1
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D1,k_far=4,4,C0,0.5118743794484858,1.1680763959884644,0.7144069003943095,0.20253252094582375,63,1,61.5,0;1;2;3
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D1,k_far=8,8,C0,0.5118743794484858,1.4176126718521118,0.8670257170983569,0.35515133764987106,63,1,59.5,0;1;2;3;4;5;6;7
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D1,k_far=16,16,C0,0.5118743794484858,1.6242417097091675,0.9934020491378371,0.48152766968935135,63,1,55.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D2,mask_far_k=5,5,FULL,1.0,1.6129745244979858,0.9865109289246963,-0.013489071075303727,63,1,61.0,0;1;2;3;4
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D3,bin=near,4,C0,0.5118743794484858,1.4082010984420776,0.8612695071357318,0.349395127687246,63,1,15.0,76;77;79;80
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D3,bin=mid,4,C0,0.5118743794484858,1.2550591230392456,0.7676063834363472,0.25573200398786144,63,1,33.25,22;24;89;90
4LBHA,63,11,1.6350295543670654,0.5118743794484858,D3,bin=far,4,C0,0.5118743794484858,1.166671872138977,0.7135478799284495,0.20167350047996369,63,1,52.75,2;8;11;20
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D1,k_far=2,2,C0,0.6527686542407641,1.4559510946273804,0.9455414581048686,0.2927728038641044,19,1,18.5,0;1
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D1,k_far=4,4,C0,0.6527686542407641,1.5391591787338257,0.9995794635450558,0.34681080930429165,19,1,17.5,0;1;2;3
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D1,k_far=8,8,C0,0.6527686542407641,1.525179386138916,0.990500536702683,0.3377318824619189,19,1,17.5,0;1;2;3;35;36;37;38
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D1,k_far=16,16,C0,0.6527686542407641,1.56760573387146,1.0180535711728145,0.36528491693205034,19,1,20.5,0;1;2;3;35;36;37;38;39;40;41;42;43;44;45;46
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D2,mask_far_k=7,7,FULL,1.0,1.5030437707901,0.976124956307021,-0.023875043692978992,19,1,17.285714285714285,0;1;2;3;35;36;37
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D3,bin=near,4,C0,0.6527686542407641,1.5324058532714844,0.9951936368313136,0.34242498259054943,19,1,17.75,1;3;37;38
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D3,bin=mid,4,C0,0.6527686542407641,1.5423064231872559,1.0016233852952368,0.3488547310544726,19,1,38.5,50;53;63;64
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D3,bin=far,4,C0,0.6527686542407641,1.5032005310058594,0.9762267614318832,0.3234581071911191,19,1,61.25,69;79;83;90
3GX8A,19,15,1.5398067235946655,0.6527686542407641,D3,bin=veryfar,4,C0,0.6527686542407641,1.4970329999923706,0.9722213684699077,0.31945271422914356,19,1,89.0,95;105;112;120
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D1,k_far=2,2,C0,0.6766798057372011,1.1969908475875854,0.7456230944671993,0.06894328872999822,151,1,150.5,0;1
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D1,k_far=4,4,C0,0.6766798057372011,1.1989381313323975,0.7468360859738082,0.07015628023660714,151,1,149.5,0;1;2;3
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D1,k_far=8,8,C0,0.6766798057372011,1.1986041069030762,0.746628017274603,0.06994821153740194,151,1,147.5,0;1;2;3;4;5;6;7
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D1,k_far=16,16,C0,0.6766798057372011,1.3079743385314941,0.8147563331374428,0.13807652740024168,151,1,143.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D2,mask_far_k=8,8,FULL,1.0,1.5865057706832886,0.9882576333069126,-0.01174236669308737,151,1,147.5,0;1;2;3;4;5;6;7
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D3,bin=near,4,C0,0.6766798057372011,1.1914535760879517,0.7421738471159911,0.06549404137879,151,1,39.25,115;189;191;194
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D3,bin=mid,4,C0,0.6766798057372011,1.1960499286651611,0.7450369823177249,0.06835717658052376,151,1,57.5,87;91;201;207
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D3,bin=far,4,C0,0.6766798057372011,1.1976721286773682,0.7460474744157926,0.06936766867859145,151,1,75.75,70;77;83;231
2PJZA,151,34,1.6053564548492432,0.6766798057372011,D3,bin=veryfar,4,C0,0.6766798057372011,1.2038187980651855,0.7498763246186558,0.07319651888145473,151,1,102.0,44;54;251;255
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D1,k_far=2,2,C0,0.6714775187279042,1.29147469997406,0.8034532319679262,0.131975713240022,100,1,99.5,0;1
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D1,k_far=4,4,C0,0.6714775187279042,1.3534132242202759,0.8419864742296177,0.17050895550171352,100,1,98.5,0;1;2;3
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D1,k_far=8,8,C0,0.6714775187279042,1.415962815284729,0.8808998738494603,0.20942235512155616,100,1,96.5,0;1;2;3;4;5;6;7
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D1,k_far=16,16,C0,0.6714775187279042,1.537424921989441,0.9564639729336267,0.28498645420572255,100,1,92.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D2,mask_far_k=8,8,FULL,1.0,1.604966163635254,0.998482782045834,-0.001517217954166039,100,1,96.5,0;1;2;3;4;5;6;7
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D3,bin=near,4,C0,0.6714775187279042,1.2670775651931763,0.7882752677454354,0.11679774901753126,100,1,38.25,59;63;65;140
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D3,bin=mid,4,C0,0.6714775187279042,1.376478910446167,0.8563361166547636,0.18485859792685944,100,1,49.25,46;47;54;144
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D3,bin=far,4,C0,0.6714775187279042,1.394039511680603,0.8672609313781112,0.19578341265020704,100,1,85.25,176;182;191;192
2WAWA,100,33,1.6074049472808838,0.6714775187279042,D3,bin=veryfar,4,C0,0.6714775187279042,1.3194184303283691,0.8208376069517032,0.14936008822379898,100,1,96.75,1;3;4;5
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D1,k_far=2,2,C0,0.5629462187489851,1.1266086101531982,0.7238983287650583,0.16095211001607324,129,1,128.5,0;1
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D1,k_far=4,4,C0,0.5629462187489851,1.2032157182693481,0.7731219518024005,0.21017573305341541,129,1,127.5,0;1;2;3
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D1,k_far=8,8,C0,0.5629462187489851,1.339289903640747,0.8605559324152663,0.2976097136662812,129,1,125.5,0;1;2;3;4;5;6;7
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D1,k_far=16,16,C0,0.5629462187489851,1.4096198081970215,0.9057461607799955,0.3427999420310104,129,1,121.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D2,mask_far_k=8,8,FULL,1.0,1.5548648834228516,0.9990728638335395,-0.0009271361664604516,129,1,125.5,0;1;2;3;4;5;6;7
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D3,bin=near,4,C0,0.5629462187489851,1.2793314456939697,0.8220298399357316,0.25908362118674655,129,1,43.25,85;88;172;174
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D3,bin=mid,4,C0,0.5629462187489851,1.1238365173339844,0.7221171304492229,0.15917091170023778,129,1,56.5,68;69;73;178
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D3,bin=far,4,C0,0.5629462187489851,1.1249006986618042,0.7228009163512381,0.15985469760225302,129,1,87.75,34;36;44;207
5AUNB,129,36,1.5563077926635742,0.5629462187489851,D3,bin=veryfar,4,C0,0.5629462187489851,1.2687220573425293,0.8152128154361737,0.25226659668718865,129,1,102.0,22;27;31;230
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D1,k_far=2,2,C0,0.7538642650932957,1.3358180522918701,0.8804407651161207,0.12657650002282494,113,1,112.5,0;1
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D1,k_far=4,4,C0,0.7538642650932957,1.4043407440185547,0.9256042295775789,0.1717399644842832,113,1,111.5,0;1;2;3
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D1,k_far=8,8,C0,0.7538642650932957,1.4638043642044067,0.9647968390524857,0.21093257395918996,113,1,109.5,0;1;2;3;4;5;6;7
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D1,k_far=16,16,C0,0.7538642650932957,1.4875773191452026,0.9804656485892596,0.22660138349596382,113,1,105.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D2,mask_far_k=8,8,FULL,1.0,1.5181502103805542,1.0006163118512825,0.000616311851282525,113,1,109.5,0;1;2;3;4;5;6;7
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D3,bin=near,4,C0,0.7538642650932957,1.4190611839294434,0.9353065055393032,0.18144224044600743,113,1,25.75,87;91;139;142
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D3,bin=mid,4,C0,0.7538642650932957,1.4118149280548096,0.930530481547455,0.17666621645415925,113,1,43.0,63;66;74;149
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D3,bin=far,4,C0,0.7538642650932957,1.3971035480499268,0.9208341769907151,0.1669699118974194,113,1,64.25,38;48;49;60
1TJLA,113,21,1.5172151327133179,0.7538642650932957,D3,bin=veryfar,4,C0,0.7538642650932957,1.3807413578033447,0.910049819588927,0.1561855544956312,113,1,99.25,0;11;16;28
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D1,k_far=2,2,C0,0.6009100041462717,1.0267102718353271,0.7206956699283168,0.11978566578204508,34,1,33.5,0;1
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D1,k_far=4,4,C0,0.6009100041462717,1.0755481719970703,0.7549772624481246,0.15406725830185286,34,1,32.5,0;1;2;3
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D1,k_far=8,8,C0,0.6009100041462717,1.192796230316162,0.8372791252579914,0.2363691211117197,34,1,30.5,0;1;2;3;4;5;6;7
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D1,k_far=16,16,C0,0.6009100041462717,1.3541756868362427,0.9505588680636241,0.3496488639173524,34,1,26.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D2,mask_far_k=8,8,FULL,1.0,1.4494422674179077,1.0174309097656624,0.017430909765662417,34,1,30.5,0;1;2;3;4;5;6;7
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D3,bin=near,4,C0,0.6009100041462717,1.0173938274383545,0.7141560244994036,0.11324602035313192,34,1,23.5,7;8;15;56
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D3,bin=mid,4,C0,0.6009100041462717,1.116734504699707,0.7838878640591875,0.18297785991291582,34,1,43.5,75;76;79;80
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D3,bin=far,4,C0,0.6009100041462717,1.091788649559021,0.7663772086428219,0.16546720449655017,34,1,67.25,98;100;103;104
3G8KA,34,17,1.4246100187301636,0.6009100041462717,D3,bin=veryfar,4,C0,0.6009100041462717,1.0780636072158813,0.7567429633667894,0.15583295922051765,34,1,87.0,114;121;123;126
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D1,k_far=2,2,C0,0.6045795866467993,1.1906806230545044,0.7058847183811883,0.10130513173438893,73,1,72.5,0;1
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D1,k_far=4,4,C0,0.6045795866467993,1.2940095663070679,0.7671423894948323,0.16256280284803293,73,1,71.5,0;1;2;3
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D1,k_far=8,8,C0,0.6045795866467993,1.3758491277694702,0.8156602663098004,0.21108067966300104,73,1,69.5,0;1;2;3;4;5;6;7
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D1,k_far=16,16,C0,0.6045795866467993,1.4466558694839478,0.8576374312748218,0.2530578446280225,73,1,65.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D2,mask_far_k=8,8,FULL,1.0,1.6525788307189941,0.9797170794064327,-0.02028292059356729,73,1,69.5,0;1;2;3;4;5;6;7
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D3,bin=near,4,C0,0.6045795866467993,1.3698087930679321,0.8120793060781765,0.20749971943137713,73,1,25.75,51;98;99;103
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D3,bin=mid,4,C0,0.6045795866467993,1.3701021671295166,0.8122532303554614,0.20767364370866204,73,1,43.5,25;28;32;33
2XZ8A,73,20,1.6867918968200684,0.6045795866467993,D3,bin=far,4,C0,0.6045795866467993,1.26251220703125,0.7484694522254534,0.14388986557865402,73,1,57.25,11;16;19;129
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D1,k_far=2,2,C0,0.5902926651718855,1.135258436203003,0.6579789999190242,0.0676863347471387,113,1,112.5,0;1
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D1,k_far=4,4,C0,0.5902926651718855,1.2447495460510254,0.7214384278874973,0.13114576271561185,113,1,111.5,0;1;2;3
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D1,k_far=8,8,C0,0.5902926651718855,1.322465419769287,0.7664813989294066,0.1761887337575211,113,1,109.5,0;1;2;3;4;5;6;7
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D1,k_far=16,16,C0,0.5902926651718855,1.4937642812728882,0.8657636856626207,0.27547102049073524,113,1,105.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D2,mask_far_k=8,8,FULL,1.0,1.7300955057144165,1.002737768170006,0.0027377681700060386,113,1,109.5,0;1;2;3;4;5;6;7
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D3,bin=near,4,C0,0.5902926651718855,1.4794453382492065,0.857464638053575,0.2671719728816895,113,1,37.25,74;76;77;150
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D3,bin=mid,4,C0,0.5902926651718855,1.242106318473816,0.7199064522752944,0.12961378710340887,113,1,55.5,59;164;168;175
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D3,bin=far,4,C0,0.5902926651718855,1.1591811180114746,0.6718442324949349,0.08155156732304936,113,1,71.75,38;46;180;191
4QTTB,113,34,1.7253718376159668,0.5902926651718855,D3,bin=veryfar,4,C0,0.5902926651718855,1.1444884538650513,0.6633285816502306,0.07303591647834506,113,1,101.75,3;10;14;18
3M9ZA,33,19,1.4208984375,0.6041534528699527,D1,k_far=2,2,C0,0.6041534528699527,1.0021015405654907,0.7052590910921391,0.10110563822218643,33,1,32.5,0;1
3M9ZA,33,19,1.4208984375,0.6041534528699527,D1,k_far=4,4,C0,0.6041534528699527,1.0398892164230347,0.7318533042042525,0.12769985133429984,33,1,31.5,0;1;2;3
3M9ZA,33,19,1.4208984375,0.6041534528699527,D1,k_far=8,8,C0,0.6041534528699527,1.1129693984985352,0.7832856797680412,0.1791322268980885,33,1,29.5,0;1;2;3;4;5;6;7
3M9ZA,33,19,1.4208984375,0.6041534528699527,D1,k_far=16,16,C0,0.6041534528699527,1.1607156991958618,0.8168885745543385,0.2127351216843858,33,1,25.75,0;1;2;3;4;5;6;7;8;9;10;11;12;13;53;54
3M9ZA,33,19,1.4208984375,0.6041534528699527,D2,mask_far_k=8,8,FULL,1.0,1.4065148830413818,0.9898771410545533,-0.010122858945446733,33,1,29.5,0;1;2;3;4;5;6;7
3M9ZA,33,19,1.4208984375,0.6041534528699527,D3,bin=near,4,C0,0.6041534528699527,1.1118474006652832,0.782496040055842,0.17834258718588925,33,1,25.5,5;7;9;57
3M9ZA,33,19,1.4208984375,0.6041534528699527,D3,bin=mid,4,C0,0.6041534528699527,1.105928897857666,0.7783307157431272,0.17417726287317448,33,1,42.5,70;73;78;81
3M9ZA,33,19,1.4208984375,0.6041534528699527,D3,bin=far,4,C0,0.6041534528699527,1.0647252798080444,0.7493324306003006,0.14517897773034794,33,1,64.5,85;100;101;104
3M9ZA,33,19,1.4208984375,0.6041534528699527,D3,bin=veryfar,4,C0,0.6041534528699527,1.1556931734085083,0.813353821010524,0.2092003681405713,33,1,96.25,116;130;134;137
1VL5A,106,32,1.6472190618515015,0.876662511420895,D1,k_far=2,2,C0,0.876662511420895,1.4777835607528687,0.8971384529097275,0.020475941488832472,106,1,105.5,0;1
1VL5A,106,32,1.6472190618515015,0.876662511420895,D1,k_far=4,4,C0,0.876662511420895,1.508028268814087,0.9154995250716915,0.038837013650796504,106,1,104.5,0;1;2;3
1VL5A,106,32,1.6472190618515015,0.876662511420895,D1,k_far=8,8,C0,0.876662511420895,1.5596871376037598,0.946860787204979,0.070198275784084,106,1,102.5,0;1;2;3;4;5;6;7
1VL5A,106,32,1.6472190618515015,0.876662511420895,D1,k_far=16,16,C0,0.876662511420895,1.5797934532165527,0.9590670055996309,0.08240449417873585,106,1,98.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
1VL5A,106,32,1.6472190618515015,0.876662511420895,D2,mask_far_k=8,8,FULL,1.0,1.6342791318893433,0.9921443782057661,-0.007855621794233936,106,1,102.5,0;1;2;3;4;5;6;7
1VL5A,106,32,1.6472190618515015,0.876662511420895,D3,bin=near,4,C0,0.876662511420895,1.5677106380462646,0.9517317243063785,0.07506921288548352,106,1,35.25,70;72;139;144
1VL5A,106,32,1.6472190618515015,0.876662511420895,D3,bin=mid,4,C0,0.876662511420895,1.5181816816329956,0.9216634974625258,0.04500098604163083,106,1,55.25,47;53;157;164
1VL5A,106,32,1.6472190618515015,0.876662511420895,D3,bin=far,4,C0,0.876662511420895,1.5076525211334229,0.915271414743584,0.03860890332268896,106,1,74.0,23;24;43;174
1VL5A,106,32,1.6472190618515015,0.876662511420895,D3,bin=veryfar,4,C0,0.876662511420895,1.5062209367752075,0.9144023230778973,0.03773981165700224,106,1,128.5,219;226;235;258
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D1,k_far=2,2,C0,0.5074403771801255,1.0585682392120361,0.8537928962973874,0.34635251911726195,25,1,24.5,0;1
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D1,k_far=4,4,C0,0.5074403771801255,1.2163304090499878,0.9810366722984212,0.4735962951182957,25,1,23.5,0;1;2;3
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D1,k_far=8,8,C0,0.5074403771801255,1.2104523181915283,0.9762956721126618,0.4688552949325363,25,1,21.5,0;1;2;3;4;5;6;7
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D1,k_far=16,16,C0,0.5074403771801255,1.1858707666397095,0.9564693129631247,0.4490289357829992,25,1,20.5625,0;1;2;3;4;5;6;7;8;42;43;44;45;46;47;48
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D2,mask_far_k=8,8,FULL,1.0,1.240485429763794,1.0005190111136453,0.0005190111136452735,25,1,21.5,0;1;2;3;4;5;6;7
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D3,bin=near,4,C0,0.5074403771801255,1.1855592727661133,0.9562180762013693,0.44877769902124387,25,1,21.5,42;46;47;51
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D3,bin=mid,4,C0,0.5074403771801255,1.1806974411010742,0.9522967443638547,0.44485636718372923,25,1,40.25,54;67;69;71
1K5NB,25,16,1.2398419380187988,0.5074403771801255,D3,bin=far,4,C0,0.5074403771801255,1.107890248298645,0.8935737809200054,0.3861334037398799,25,1,61.75,83;84;89;91
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D1,k_far=2,2,C0,0.5473596601118574,1.0124574899673462,0.7560941671907238,0.20873450707886632,29,1,28.5,0;1
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D1,k_far=4,4,C0,0.5473596601118574,1.0381183624267578,0.775257476449478,0.22789781633762052,29,1,27.5,0;1;2;3
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D1,k_far=8,8,C0,0.5473596601118574,1.2434217929840088,0.9285762358905185,0.3812165757786611,29,1,25.5,0;1;2;3;4;5;6;7
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D1,k_far=16,16,C0,0.5473596601118574,1.3072869777679443,0.976270182727979,0.4289105226161216,29,1,21.75,0;1;2;3;4;5;6;7;8;9;10;11;12;13;45;46
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D2,mask_far_k=7,7,FULL,1.0,1.341269612312317,1.0016481092279872,0.0016481092279871934,29,1,26.0,0;1;2;3;4;5;6
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D3,bin=near,4,C0,0.5473596601118574,1.238584041595459,0.9249634465700313,0.37760378645817383,29,1,18.75,10;46;48;49
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D3,bin=mid,4,C0,0.5473596601118574,1.2060253620147705,0.9006489168575944,0.35328925674573697,29,1,33.0,56;59;64;69
1LKKA,29,15,1.3390626907348633,0.5473596601118574,D3,bin=far,4,C0,0.5473596601118574,1.0781593322753906,0.8051597133840749,0.25780005327221744,29,1,61.0,77;79;101;103
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D1,k_far=2,2,C0,0.7035202435696201,1.2131516933441162,0.7644719183924585,0.060951674822838475,132,1,131.5,0;1
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D1,k_far=4,4,C0,0.7035202435696201,1.265383243560791,0.7973858182895814,0.09386557471996138,132,1,130.5,0;1;2;3
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D1,k_far=8,8,C0,0.7035202435696201,1.3352082967758179,0.841386327604294,0.13786608403467393,132,1,128.5,0;1;2;3;4;5;6;7
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D1,k_far=16,16,C0,0.7035202435696201,1.3862582445144653,0.8735556364349323,0.17003539286531222,132,1,124.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D2,mask_far_k=8,8,FULL,1.0,1.572759747505188,0.9910802317156582,-0.008919768284341822,132,1,128.5,0;1;2;3;4;5;6;7
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D3,bin=near,4,C0,0.7035202435696201,1.3168874979019165,0.8298414100655761,0.12632116649595604,132,1,31.0,98;102;161;163
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D3,bin=mid,4,C0,0.7035202435696201,1.3043221235275269,0.8219232940492435,0.1184030504796234,132,1,45.5,89;173;179;183
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D3,bin=far,4,C0,0.7035202435696201,1.2845640182495117,0.8094726526920626,0.10595240912244253,132,1,68.0,46;72;190;200
3HY3A,132,26,1.5869146585464478,0.7035202435696201,D3,bin=veryfar,4,C0,0.7035202435696201,1.2715048789978027,0.8012433889560588,0.09772314538643878,132,1,108.5,5;11;38;40
5C04A,34,21,1.6058473587036133,0.6042106629854269,D1,k_far=2,2,C0,0.6042106629854269,1.1501224040985107,0.7162090455639536,0.11199838257852668,34,1,33.5,0;1
5C04A,34,21,1.6058473587036133,0.6042106629854269,D1,k_far=4,4,C0,0.6042106629854269,1.2162941694259644,0.7574158047050426,0.15320514171961563,34,1,32.5,0;1;2;3
5C04A,34,21,1.6058473587036133,0.6042106629854269,D1,k_far=8,8,C0,0.6042106629854269,1.2495434284210205,0.7781209226696154,0.1739102596841885,34,1,30.5,0;1;2;3;4;5;6;7
5C04A,34,21,1.6058473587036133,0.6042106629854269,D1,k_far=16,16,C0,0.6042106629854269,1.3472352027893066,0.8389559539936087,0.23474529100818176,34,1,27.0625,0;1;2;3;4;5;6;7;8;9;10;11;12;56;57;58
5C04A,34,21,1.6058473587036133,0.6042106629854269,D2,mask_far_k=8,8,FULL,1.0,1.6028565168380737,0.9981375304138782,-0.0018624695861217955,34,1,30.5,0;1;2;3;4;5;6;7
5C04A,34,21,1.6058473587036133,0.6042106629854269,D3,bin=near,4,C0,0.6042106629854269,1.2297604084014893,0.765801557499378,0.16159089451395103,34,1,25.25,3;11;56;59
5C04A,34,21,1.6058473587036133,0.6042106629854269,D3,bin=mid,4,C0,0.6042106629854269,1.2064546346664429,0.7512884883656709,0.14707782538024394,34,1,45.0,72;78;81;85
5C04A,34,21,1.6058473587036133,0.6042106629854269,D3,bin=far,4,C0,0.6042106629854269,1.1371427774429321,0.7081263180337001,0.10391565504827316,34,1,59.25,86;94;95;98
5C04A,34,21,1.6058473587036133,0.6042106629854269,D3,bin=veryfar,4,C0,0.6042106629854269,1.1653225421905518,0.7256745392857927,0.12146387630036581,34,1,97.5,119;130;135;142
3FD3A,147,31,1.3916419744491577,0.554285447268484,D1,k_far=2,2,C0,0.554285447268484,0.9484362602233887,0.6815231773953933,0.1272377301269092,147,1,146.5,0;1
3FD3A,147,31,1.3916419744491577,0.554285447268484,D1,k_far=4,4,C0,0.554285447268484,1.0506532192230225,0.7549737924791281,0.20068834521064405,147,1,145.5,0;1;2;3
3FD3A,147,31,1.3916419744491577,0.554285447268484,D1,k_far=8,8,C0,0.554285447268484,1.1460896730422974,0.823552101822701,0.26926665455421694,147,1,143.5,0;1;2;3;4;5;6;7
3FD3A,147,31,1.3916419744491577,0.554285447268484,D1,k_far=16,16,C0,0.554285447268484,1.2212721109390259,0.8775763690387623,0.3232909217702783,147,1,139.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
3FD3A,147,31,1.3916419744491577,0.554285447268484,D2,mask_far_k=8,8,FULL,1.0,1.3774454593658447,0.989798730317162,-0.010201269682837966,147,1,143.5,0;1;2;3;4;5;6;7
3FD3A,147,31,1.3916419744491577,0.554285447268484,D3,bin=near,4,C0,0.554285447268484,0.9580212831497192,0.6884107412245344,0.13412529395605033,147,1,35.75,111;180;183;185
3FD3A,147,31,1.3916419744491577,0.554285447268484,D3,bin=mid,4,C0,0.554285447268484,1.0552468299865723,0.7582746491993834,0.2039892019308993,147,1,55.25,86;91;194;204
3FD3A,147,31,1.3916419744491577,0.554285447268484,D3,bin=far,4,C0,0.554285447268484,1.0404785871505737,0.7476625498899728,0.19337710262148877,147,1,73.25,56;74;81;84
3FD3A,147,31,1.3916419744491577,0.554285447268484,D3,bin=veryfar,4,C0,0.554285447268484,1.0404143333435059,0.7476163786704727,0.19333093140198865,147,1,112.0,7;42;45;46
