protein,alpha,layer,head,mean_jsd,cosine_sim
1A8LA,2.0,25,14,0.01013587701874745,0.9834340648507939
1A8LA,2.0,25,15,0.01082136806950869,0.9829100909044466
1A8LA,2.0,25,16,0.0036262100653507625,0.9971334630987709
1A8LA,2.0,25,17,0.011877802426849368,0.9747165470200052
1A8LA,2.0,25,18,0.012343105535015995,0.9800059963587695
1A8LA,2.0,25,19,0.012013647008935736,0.9744865145112228
1A8LA,2.0,26,0,0.013500009084601396,0.9776333477790152
1A8LA,2.0,26,1,0.012113509396581686,0.9709448951862604
1A8LA,2.0,26,2,0.010364261396482496,0.984779563521851
1A8LA,2.0,26,3,0.006918027826739493,0.9901371173033612
1A8LA,2.0,26,4,0.004173448702022249,0.9977744302014115
1A8LA,2.0,26,5,0.005138715616240833,0.9951072651286758
1A8LA,2.0,26,6,0.0030506019770839697,0.9980334431452432
1A8LA,2.0,26,7,0.012243925422750107,0.9780470238313723
1A8LA,2.0,26,8,0.012050832811911988,0.9770916343154479
1A8LA,2.0,26,9,0.013224213255036074,0.9702723393837978
1A8LA,2.0,26,10,0.008956583689747043,0.9901049369610583
1A8LA,2.0,26,11,0.005574474340504989,0.9942216912628029
1A8LA,2.0,26,12,0.012515204341076015,0.9807148868930383
1A8LA,2.0,26,13,0.012062715478674529,0.9799175225084467
1A8LA,2.0,26,14,0.0034023162941211357,0.997278780138164
1A8LA,2.0,26,15,0.010537575806785809,0.9793099373375647
1A8LA,2.0,26,16,0.009942463528256841,0.9892015278675969
1A8LA,2.0,26,17,0.011012596731554327,0.9852077998446541
1A8LA,2.0,26,18,0.012497933865227313,0.971334716268471
1A8LA,2.0,26,19,0.010557305361561183,0.9822327898040167
1A8LA,2.0,27,0,0.013025349772085125,0.9732461074572767
1A8LA,2.0,27,1,0.008041264043360098,0.9899741472329755
1A8LA,2.0,27,2,0.01141221385336869,0.9812068341141793
1A8LA,2.0,27,3,0.006996379547644301,0.9922395852459835
1A8LA,2.0,27,4,0.006815852620598538,0.991837145567735
1A8LA,2.0,27,5,0.006736439165733666,0.9941944886162681
1A8LA,2.0,27,6,0.009659017206650602,0.9834848309406065
1A8LA,2.0,27,7,0.005581850024688479,0.9950579495332287
1A8LA,2.0,27,8,0.008529713973304466,0.9878171749038597
1A8LA,2.0,27,9,0.011434474709810571,0.9839753918419827
1A8LA,2.0,27,10,0.0033774485221190163,0.9973905895938913
1A8LA,2.0,27,11,0.008103989914649435,0.9890679241240383
1A8LA,2.0,27,12,0.01048762750868991,0.9794805136241473
1A8LA,2.0,27,13,0.01266631080564494,0.972765655999447
1A8LA,2.0,27,14,0.012358814432035785,0.9782667535263434
1A8LA,2.0,27,15,0.00951879629446307,0.9894713360402613
1A8LA,2.0,27,16,0.013096646721336515,0.9751544652289971
1A8LA,2.0,27,17,0.010691302277860472,0.9833849833317618
1A8LA,2.0,27,18,0.007186423538076295,0.989396259582874
1A8LA,2.0,27,19,0.010064090849291269,0.98077288033582
1A8LA,2.0,28,0,0.011644304581483708,0.9810345240166866
1A8LA,2.0,28,1,0.013775987150881165,0.977429587956931
1A8LA,2.0,28,2,0.004516227597004657,0.9956338523586421
1A8LA,2.0,28,3,0.010547851855277903,0.9859086516724069
1A8LA,2.0,28,4,0.006487928827905016,0.9919267403806878
1A8LA,2.0,28,5,0.008967363599733843,0.9801653401836383
1A8LA,2.0,28,6,0.011449372295240167,0.9802364685152894
1A8LA,2.0,28,7,0.01439964037189907,0.9731441125121116
1A8LA,2.0,28,8,0.008831291570927475,0.9837704501824477
1A8LA,2.0,28,9,0.015416559122551996,0.954800319700345
1A8LA,2.0,28,10,0.005198040500075562,0.996895414031801
1A8LA,2.0,28,11,0.008340695903600242,0.9871692382779338
1A8LA,2.0,28,12,0.009330937641209538,0.9874609127629113
1A8LA,2.0,28,13,0.010317235555654622,0.9837051682925311
1A8LA,2.0,28,14,0.008365055923480788,0.9798849227372515
1A8LA,2.0,28,15,0.010536826230290687,0.9810879380059692
1A8LA,2.0,28,16,0.008656852449532324,0.9882684548986264
1A8LA,2.0,28,17,0.012204057595467428,0.9692303983686742
1A8LA,2.0,28,18,0.0021262111446030073,0.9988998959773367
1A8LA,2.0,28,19,0.014127999759460622,0.9665951474603341
1A8LA,2.0,29,0,0.01209102388698642,0.9769141965352172
1A8LA,2.0,29,1,0.006679706297008701,0.9644012692962887
1A8LA,2.0,29,2,0.008753808311327955,0.9851008376959626
1A8LA,2.0,29,3,0.007869541611530164,0.993577441855172
1A8LA,2.0,29,4,0.005739251056886305,0.9929764477636444
1A8LA,2.0,29,5,0.007395582350439577,0.9952538752396068
1A8LA,2.0,29,6,0.010261435602426278,0.9790789279040062
1A8LA,2.0,29,7,0.009569636063720226,0.9897953221889394
1A8LA,2.0,29,8,0.010996115685030627,0.9798961782851291
1A8LA,2.0,29,9,0.004694901896327318,0.9951260705634538
1A8LA,2.0,29,10,0.006450354061195222,0.9941012808964377
1A8LA,2.0,29,11,0.006463619368706577,0.9932411638592016
1A8LA,2.0,29,12,0.01162246407309856,0.9830483991681964
1A8LA,2.0,29,13,0.012052867817416728,0.9670097304061989
1A8LA,2.0,29,14,0.007061823684555682,0.9790388712217653
1A8LA,2.0,29,15,0.007253598621149951,0.9827328638602255
1A8LA,2.0,29,16,0.009882241887124688,0.9800745171210133
1A8LA,2.0,29,17,0.007729867312838186,0.9894209082201576
1A8LA,2.0,29,18,0.012061644923553277,0.9830682652949336
1A8LA,2.0,29,19,0.0074957136415960395,0.9921451659541726
1A8LA,2.0,30,0,0.01191482393797746,0.9829639611426085
1A8LA,2.0,30,1,0.012091149392751608,0.9817276592766797
1A8LA,2.0,30,2,0.008207042770410636,0.9867251554634301
1A8LA,2.0,30,3,0.00986957866697615,0.9823169573872585
1A8LA,2.0,30,4,0.005017183190550558,0.9853645401626682
1A8LA,2.0,30,5,0.006964218852436164,0.981119606839125
1A8LA,2.0,30,6,0.006037925526081428,0.9916710095224872
1A8LA,2.0,30,7,0.006670851795033541,0.991405922886126
1A8LA,2.0,30,8,0.011581945011982335,0.971899912444015
1A8LA,2.0,30,9,0.011873235513501982,0.968339740820472
1A8LA,2.0,30,10,0.008933398881267752,0.9864068408530007
1A8LA,2.0,30,11,0.008850789653377931,0.9860307553512954
1A8LA,2.0,30,12,0.005009080093477025,0.9947912861196674
1A8LA,2.0,30,13,0.012038596076188401,0.9775636330761427
1A8LA,2.0,30,14,0.003348485987762627,0.9980028763653593
1A8LA,2.0,30,15,0.002944438626943806,0.9983883153127634
1A8LA,2.0,30,16,0.011135259559900756,0.978333483064438
1A8LA,2.0,30,17,0.0041416719209859615,0.9961013929891825
1A8LA,2.0,30,18,0.00830498956229812,0.9769930243919337
1A8LA,2.0,30,19,0.0055246618515105705,0.9959216199234773
1A8LA,2.0,31,0,0.011608942939660444,0.9725845790662546
1A8LA,2.0,31,1,0.008470155809508769,0.9882506677941875
1A8LA,2.0,31,2,0.007150775854723603,0.9883848331838079
1A8LA,2.0,31,3,0.0017385052661028854,0.9994415846524737
1A8LA,2.0,31,4,0.008374884593677122,0.9780190830341453
1A8LA,2.0,31,5,0.003416917859782928,0.9978873119101062
1A8LA,2.0,31,6,0.006997526451272759,0.9929657331264815
1A8LA,2.0,31,7,0.0051583080260673465,0.9860034773065899
1A8LA,2.0,31,8,0.006068726231327831,0.996461432689953
1A8LA,2.0,31,9,0.00752844927883652,0.9920326822504977
1A8LA,2.0,31,10,0.007968860737711815,0.9854040941404114
1A8LA,2.0,31,11,0.0033693524725101802,0.9920314656201764
1A8LA,2.0,31,12,0.009143761027418224,0.984500709390596
1A8LA,2.0,31,13,0.0015377427128587453,0.9995259204694756
1A8LA,2.0,31,14,0.005109904625031396,0.995804667969447
1A8LA,2.0,31,15,0.006959594406959618,0.9945059262020888
1A8LA,2.0,31,16,0.005858267230518625,0.9947321086488968
1A8LA,2.0,31,17,0.010433380096379414,0.9790903645604114
1A8LA,2.0,31,18,0.007330165923858894,0.9945331003414307
1A8LA,2.0,31,19,0.012258164887865014,0.9673269418530288
1A8LA,2.0,32,0,0.008858014874933578,0.9768230169220982
1A8LA,2.0,32,1,0.004965400876030715,0.9929348831337571
1A8LA,2.0,32,2,0.007547939989544312,0.9763178529669901
1A8LA,2.0,32,3,0.007573823060793417,0.9906166715631659
1A8LA,2.0,32,4,0.0095447307635199,0.986285214947747
1A8LA,2.0,32,5,0.0018238547437716213,0.99603664929142
1A8LA,2.0,32,6,0.008504106530854857,0.9838894619390331
1A8LA,2.0,32,7,0.010213936665379335,0.9809519141462248
1A8LA,2.0,32,8,0.003561258642506104,0.9897473298857117
1A8LA,2.0,32,9,0.0037538694616459857,0.9966559848286545
1A8LA,2.0,32,10,0.007988918721272588,0.9886039618742155
1A8LA,2.0,32,11,0.008353243336276704,0.9813539912292857
1A8LA,2.0,32,12,0.007694251636212311,0.9876973948959236
1A8LA,2.0,32,13,0.010397325598554932,0.9836965171134495
1A8LA,2.0,32,14,0.010693345111356271,0.9813157136271036
1A8LA,2.0,32,15,0.005727705567254809,0.9957018186582501
1A8LA,2.0,32,16,0.0031791327460900325,0.9935171006743145
1A8LA,2.0,32,17,0.007903842917284316,0.9820997226142358
1A8LA,2.0,32,18,0.009667118867348987,0.9834495874357171
1A8LA,2.0,32,19,0.01262036387209144,0.9677102771919968
1A8LA,4.0,0,0,0.0,1.0000000000000002
1A8LA,4.0,0,1,0.0,1.0
1A8LA,4.0,0,2,0.0,1.0000000000000002
1A8LA,4.0,0,3,0.0,1.0
1A8LA,4.0,0,4,0.0,0.9999999999999998
1A8LA,4.0,0,5,0.0,0.9999999999999999
1A8LA,4.0,0,6,0.0,1.0000000000000002
1A8LA,4.0,0,7,0.0,1.0
1A8LA,4.0,0,8,0.0,1.0
1A8LA,4.0,0,9,0.0,1.0000000000000002
1A8LA,4.0,0,10,0.0,1.0
1A8LA,4.0,0,11,0.0,1.0000000000000002
1A8LA,4.0,0,12,0.0,1.0000000000000002
1A8LA,4.0,0,13,0.0,0.9999999999999998
1A8LA,4.0,0,14,0.0,1.0
1A8LA,4.0,0,15,0.0,1.0000000000000002
1A8LA,4.0,0,16,0.0,1.0000000000000002
1A8LA,4.0,0,17,0.0,1.0000000000000002
1A8LA,4.0,0,18,0.0,0.9999999999999999
1A8LA,4.0,0,19,0.0,1.0
1A8LA,4.0,1,0,0.0,1.0000000000000002
1A8LA,4.0,1,1,0.0,1.0000000000000002
1A8LA,4.0,1,2,0.0,1.0
1A8LA,4.0,1,3,0.0,1.0
1A8LA,4.0,1,4,0.0,1.0000000000000002
1A8LA,4.0,1,5,0.0,1.0000000000000002
1A8LA,4.0,1,6,0.0,1.0
1A8LA,4.0,1,7,0.0,1.0000000000000002
1A8LA,4.0,1,8,0.0,0.9999999999999999
1A8LA,4.0,1,9,0.0,1.0000000000000002
1A8LA,4.0,1,10,0.0,1.0000000000000002
1A8LA,4.0,1,11,0.0,1.0
1A8LA,4.0,1,12,0.0,0.9999999999999999
1A8LA,4.0,1,13,0.0,1.0000000000000002
1A8LA,4.0,1,14,0.0,1.0
1A8LA,4.0,1,15,0.0,1.0
1A8LA,4.0,1,16,0.0,1.0
1A8LA,4.0,1,17,0.0,0.9999999999999998
1A8LA,4.0,1,18,0.0,0.9999999999999999
1A8LA,4.0,1,19,0.0,1.0000000000000002
1A8LA,4.0,2,0,0.0,1.0
1A8LA,4.0,2,1,0.0,1.0000000000000002
1A8LA,4.0,2,2,0.0,1.0
1A8LA,4.0,2,3,0.0,0.9999999999999998
1A8LA,4.0,2,4,0.0,1.0
1A8LA,4.0,2,5,0.0,0.9999999999999998
1A8LA,4.0,2,6,0.0,1.0
1A8LA,4.0,2,7,0.0,1.0
1A8LA,4.0,2,8,0.0,0.9999999999999999
1A8LA,4.0,2,9,0.0,1.0
1A8LA,4.0,2,10,0.0,1.0
1A8LA,4.0,2,11,0.0,1.0
1A8LA,4.0,2,12,0.0,0.9999999999999998
1A8LA,4.0,2,13,0.0,0.9999999999999999
1A8LA,4.0,2,14,0.0,0.9999999999999998
1A8LA,4.0,2,15,0.0,1.0
1A8LA,4.0,2,16,0.0,1.0
1A8LA,4.0,2,17,0.0,1.0
1A8LA,4.0,2,18,0.0,0.9999999999999999
1A8LA,4.0,2,19,0.0,1.0
1A8LA,4.0,3,0,0.0,1.0
1A8LA,4.0,3,1,0.0,1.0
1A8LA,4.0,3,2,0.0,0.9999999999999999
1A8LA,4.0,3,3,0.0,1.0000000000000002
1A8LA,4.0,3,4,0.0,0.9999999999999998
1A8LA,4.0,3,5,0.0,1.0
1A8LA,4.0,3,6,0.0,1.0
1A8LA,4.0,3,7,0.0,1.0
1A8LA,4.0,3,8,0.0,1.0000000000000002
1A8LA,4.0,3,9,0.0,1.0
1A8LA,4.0,3,10,0.0,1.0000000000000002
1A8LA,4.0,3,11,0.0,1.0
1A8LA,4.0,3,12,0.0,1.0
1A8LA,4.0,3,13,0.0,1.0
1A8LA,4.0,3,14,0.0,1.0000000000000002
1A8LA,4.0,3,15,0.0,1.0
1A8LA,4.0,3,16,0.0,0.9999999999999998
1A8LA,4.0,3,17,0.0,1.0
1A8LA,4.0,3,18,0.0,1.0
1A8LA,4.0,3,19,0.0,1.0000000000000002
1A8LA,4.0,4,0,0.0,1.0
1A8LA,4.0,4,1,0.0,1.0000000000000002
1A8LA,4.0,4,2,0.0,0.9999999999999998
1A8LA,4.0,4,3,0.0,0.9999999999999999
1A8LA,4.0,4,4,0.0,1.0
1A8LA,4.0,4,5,0.0,1.0
1A8LA,4.0,4,6,0.0,0.9999999999999998
1A8LA,4.0,4,7,0.0,1.0
1A8LA,4.0,4,8,0.0,1.0
1A8LA,4.0,4,9,0.0,1.0
1A8LA,4.0,4,10,0.0,0.9999999999999998
1A8LA,4.0,4,11,0.0,0.9999999999999999
1A8LA,4.0,4,12,0.0,0.9999999999999999
1A8LA,4.0,4,13,0.0,1.0
1A8LA,4.0,4,14,0.0,1.0000000000000002
1A8LA,4.0,4,15,0.0,0.9999999999999999
1A8LA,4.0,4,16,0.0,1.0
1A8LA,4.0,4,17,0.0,0.9999999999999998
1A8LA,4.0,4,18,0.0,1.0000000000000002
1A8LA,4.0,4,19,0.0,1.0
1A8LA,4.0,5,0,0.0,1.0
1A8LA,4.0,5,1,0.0,1.0000000000000002
1A8LA,4.0,5,2,0.0,1.0
1A8LA,4.0,5,3,0.0,1.0
1A8LA,4.0,5,4,0.0,1.0000000000000002
1A8LA,4.0,5,5,0.0,1.0000000000000002
1A8LA,4.0,5,6,0.0,1.0000000000000002
1A8LA,4.0,5,7,0.0,1.0
1A8LA,4.0,5,8,0.0,1.0
1A8LA,4.0,5,9,0.0,1.0
1A8LA,4.0,5,10,0.0,1.0
1A8LA,4.0,5,11,0.0,0.9999999999999999
1A8LA,4.0,5,12,0.0,0.9999999999999999
1A8LA,4.0,5,13,0.0,1.0
1A8LA,4.0,5,14,0.0,1.0
1A8LA,4.0,5,15,0.0,1.0
1A8LA,4.0,5,16,0.0,1.0
1A8LA,4.0,5,17,0.0,1.0
1A8LA,4.0,5,18,0.0,1.0000000000000002
1A8LA,4.0,5,19,0.0,0.9999999999999998
1A8LA,4.0,6,0,0.0,1.0000000000000002
1A8LA,4.0,6,1,0.0,1.0000000000000002
1A8LA,4.0,6,2,0.0,1.0
1A8LA,4.0,6,3,0.0,1.0
1A8LA,4.0,6,4,0.0,1.0
1A8LA,4.0,6,5,0.0,0.9999999999999999
1A8LA,4.0,6,6,0.0,1.0
1A8LA,4.0,6,7,0.0,1.0
1A8LA,4.0,6,8,0.0,1.0
1A8LA,4.0,6,9,0.0,0.9999999999999998
1A8LA,4.0,6,10,0.0,1.0
1A8LA,4.0,6,11,0.0,1.0
1A8LA,4.0,6,12,0.0,0.9999999999999998
1A8LA,4.0,6,13,0.0,1.0
1A8LA,4.0,6,14,0.0,1.0
1A8LA,4.0,6,15,0.0,0.9999999999999998
1A8LA,4.0,6,16,0.0,1.0
1A8LA,4.0,6,17,0.0,1.0
1A8LA,4.0,6,18,0.0,1.0
1A8LA,4.0,6,19,0.0,1.0
1A8LA,4.0,7,0,0.0,1.0
1A8LA,4.0,7,1,0.0,1.0000000000000002
1A8LA,4.0,7,2,0.0,1.0000000000000002
1A8LA,4.0,7,3,0.0,1.0
1A8LA,4.0,7,4,0.0,1.0000000000000002
1A8LA,4.0,7,5,0.0,1.0
1A8LA,4.0,7,6,0.0,1.0
1A8LA,4.0,7,7,0.0,1.0
1A8LA,4.0,7,8,0.0,0.9999999999999999
1A8LA,4.0,7,9,0.0,1.0
1A8LA,4.0,7,10,0.0,1.0
1A8LA,4.0,7,11,0.0,1.0000000000000002
1A8LA,4.0,7,12,0.0,1.0
1A8LA,4.0,7,13,0.0,0.9999999999999999
1A8LA,4.0,7,14,0.0,0.9999999999999998
1A8LA,4.0,7,15,0.0,1.0
1A8LA,4.0,7,16,0.0,1.0000000000000002
1A8LA,4.0,7,17,0.0,1.0
1A8LA,4.0,7,18,0.0,1.0
1A8LA,4.0,7,19,0.0,1.0
1A8LA,4.0,8,0,0.0,0.9999999999999998
1A8LA,4.0,8,1,0.0,1.0
1A8LA,4.0,8,2,0.0,0.9999999999999999
1A8LA,4.0,8,3,0.0,1.0
1A8LA,4.0,8,4,0.0,1.0
1A8LA,4.0,8,5,0.0,0.9999999999999999
1A8LA,4.0,8,6,0.0,1.0
1A8LA,4.0,8,7,0.0,1.0
1A8LA,4.0,8,8,0.0,1.0
1A8LA,4.0,8,9,0.0,1.0
1A8LA,4.0,8,10,0.0,0.9999999999999999
1A8LA,4.0,8,11,0.0,1.0
1A8LA,4.0,8,12,0.0,1.0
1A8LA,4.0,8,13,0.0,1.0
1A8LA,4.0,8,14,0.0,1.0
1A8LA,4.0,8,15,0.0,1.0
1A8LA,4.0,8,16,0.0,1.0000000000000002
1A8LA,4.0,8,17,0.0,1.0
1A8LA,4.0,8,18,0.0,1.0
1A8LA,4.0,8,19,0.0,1.0
1A8LA,4.0,9,0,0.0,0.9999999999999998
1A8LA,4.0,9,1,0.0,1.0
1A8LA,4.0,9,2,0.0,0.9999999999999999
1A8LA,4.0,9,3,0.0,1.0
1A8LA,4.0,9,4,0.0,1.0
1A8LA,4.0,9,5,0.0,0.9999999999999999
1A8LA,4.0,9,6,0.0,1.0000000000000002
1A8LA,4.0,9,7,0.0,1.0
1A8LA,4.0,9,8,0.0,0.9999999999999998
1A8LA,4.0,9,9,0.0,1.0000000000000002
1A8LA,4.0,9,10,0.0,1.0
1A8LA,4.0,9,11,0.0,1.0000000000000002
1A8LA,4.0,9,12,0.0,1.0
1A8LA,4.0,9,13,0.0,1.0000000000000002
1A8LA,4.0,9,14,0.0,0.9999999999999998
1A8LA,4.0,9,15,0.0,1.0000000000000002
1A8LA,4.0,9,16,0.0,1.0000000000000002
1A8LA,4.0,9,17,0.0,1.0000000000000002
1A8LA,4.0,9,18,0.0,1.0
1A8LA,4.0,9,19,0.0,1.0000000000000002
1A8LA,4.0,10,0,0.14473761768187937,0.6540835334386662
1A8LA,4.0,10,1,0.010143845018709893,0.8919368630315091
1A8LA,4.0,10,2,0.04023003776246248,0.7103343555451619
1A8LA,4.0,10,3,0.018774271117248515,0.9691082355233566
1A8LA,4.0,10,4,0.058385816822860336,0.8002907936678734
1A8LA,4.0,10,5,0.012059009297606898,0.989772219785651
1A8LA,4.0,10,6,0.13398136442929717,0.44894429514330847
1A8LA,4.0,10,7,0.010283605726160822,0.9516659427389501
1A8LA,4.0,10,8,0.04013397485528402,0.8747451823215895
1A8LA,4.0,10,9,0.7550203452015535,0.056049221463209155
1A8LA,4.0,10,10,0.004587654359828646,0.9689158412230942
1A8LA,4.0,10,11,0.1302552190524567,0.5053458518473399
1A8LA,4.0,10,12,0.4162604803652769,0.14905884596415148
1A8LA,4.0,10,13,0.01596487395151851,0.9451551266433135
1A8LA,4.0,10,14,0.12439885778727394,0.25842615801568425
1A8LA,4.0,10,15,0.032549167360916044,0.877965867227095
1A8LA,4.0,10,16,0.21676477560395863,0.31121140336430825
1A8LA,4.0,10,17,0.015729427286894183,0.9791717519539445
1A8LA,4.0,10,18,0.1881415785421277,0.5900940814851319
1A8LA,4.0,10,19,0.050571017178464885,0.8909713944650385
1A8LA,4.0,11,0,0.03567920990007522,0.9259943947392034
1A8LA,4.0,11,1,0.041948164602276836,0.8758912521245806
1A8LA,4.0,11,2,0.026347397628964403,0.9400487717627705
1A8LA,4.0,11,3,0.04865998424265913,0.9409188358892115
1A8LA,4.0,11,4,0.03182416532361819,0.948836287006766
1A8LA,4.0,11,5,0.06555445388520546,0.9155525631980961
1A8LA,4.0,11,6,0.024816570225530087,0.9017768088529734
1A8LA,4.0,11,7,0.05576735914073128,0.7808022085458719
1A8LA,4.0,11,8,0.025367691553103693,0.9305330395551409
1A8LA,4.0,11,9,0.02743847310188382,0.9682532474308707
1A8LA,4.0,11,10,0.04214647154089213,0.8747945121889213
1A8LA,4.0,11,11,0.02385067704530295,0.9658881106822919
1A8LA,4.0,11,12,0.02825085689757902,0.9556418462517705
1A8LA,4.0,11,13,0.030127347238691485,0.9484155974447884
1A8LA,4.0,11,14,0.07231100590410604,0.8551840551795216
1A8LA,4.0,11,15,0.021398340461534205,0.9077309712624646
1A8LA,4.0,11,16,0.1005144107032591,0.9538132133396834
1A8LA,4.0,11,17,0.0397071525660047,0.9148411590599798
1A8LA,4.0,11,18,0.05264873159192637,0.8737722843879612
1A8LA,4.0,11,19,0.023987169926553833,0.9061560909974938
1A8LA,4.0,12,0,0.003488651846064969,0.9969922109814888
1A8LA,4.0,12,1,0.021601956004952752,0.9813384813304272
1A8LA,4.0,12,2,0.018601489211379323,0.9924609514854871
1A8LA,4.0,12,3,0.014105588127509495,0.9876539600604938
1A8LA,4.0,12,4,0.016669422126062972,0.9567579586369457
1A8LA,4.0,12,5,0.006964117499541954,0.9957416685751643
1A8LA,4.0,12,6,0.057361886631462036,0.8592033019351908
1A8LA,4.0,12,7,0.016527394929343256,0.9607972854864317
1A8LA,4.0,12,8,0.026949181625462636,0.9750593555294363
1A8LA,4.0,12,9,0.018761730155899596,0.9817452185596205
1A8LA,4.0,12,10,0.014330904329718255,0.9876064801702626
1A8LA,4.0,12,11,0.009990406257909869,0.9875435739556818
1A8LA,4.0,12,12,0.007578640234354912,0.9948610508239342
1A8LA,4.0,12,13,0.018498127256413862,0.9799251185951221
1A8LA,4.0,12,14,0.016175594826945677,0.9904018759090826
1A8LA,4.0,12,15,0.011887304291305835,0.9955921032868766
1A8LA,4.0,12,16,0.011342221186383396,0.9538275453681927
1A8LA,4.0,12,17,0.03719972521506856,0.9147441815255769
1A8LA,4.0,12,18,0.004833544306491018,0.9953032001343334
1A8LA,4.0,12,19,0.027381531504311902,0.9686362224054436
1A8LA,4.0,13,0,0.008287575447578181,0.9867842348354615
1A8LA,4.0,13,1,0.010413692275213791,0.9818473885027073
1A8LA,4.0,13,2,0.009254946454232834,0.9927510750913976
1A8LA,4.0,13,3,0.011486353090261758,0.9882218589163316
1A8LA,4.0,13,4,0.009617227546507302,0.9860880642072685
1A8LA,4.0,13,5,0.004600477142261149,0.997357102578867
1A8LA,4.0,13,6,0.011209590975350367,0.9726445852504111
1A8LA,4.0,13,7,0.016197942085078035,0.969521127980873
1A8LA,4.0,13,8,0.021916995339152503,0.947778935440759
1A8LA,4.0,13,9,0.004546124803870634,0.9974502235972222
1A8LA,4.0,13,10,0.01584721063302574,0.9934393967797733
1A8LA,4.0,13,11,0.004909574386699809,0.9978908948240961
1A8LA,4.0,13,12,0.011476186783722203,0.988422360801412
1A8LA,4.0,13,13,0.00896297747869078,0.9719156130719174
1A8LA,4.0,13,14,0.010308650469851383,0.9885879356890965
1A8LA,4.0,13,15,0.012843455961753533,0.9846542269777047
1A8LA,4.0,13,16,0.017408938485280658,0.9764415858370857
1A8LA,4.0,13,17,0.011245616507919252,0.971407918309739
1A8LA,4.0,13,18,0.011253660433671748,0.9823695661813209
1A8LA,4.0,13,19,0.0100339961561517,0.9769047552688931
1A8LA,4.0,14,0,0.00955219900400524,0.9855017783681852
1A8LA,4.0,14,1,0.007223443625165842,0.9965388140066502
1A8LA,4.0,14,2,0.0064711362781319165,0.9893527164730355
1A8LA,4.0,14,3,0.0071205012644621896,0.9937281449762693
1A8LA,4.0,14,4,0.008347901495511388,0.9892830801002449
1A8LA,4.0,14,5,0.003312910496383721,0.9981228249854998
1A8LA,4.0,14,6,0.004433171203003884,0.9976092779202914
1A8LA,4.0,14,7,0.009618721309912799,0.9650152585851296
1A8LA,4.0,14,8,0.01264470254157858,0.9603588001785477
1A8LA,4.0,14,9,0.006283722634197342,0.9968924127347097
1A8LA,4.0,14,10,0.007302876329903017,0.9849850948734786
1A8LA,4.0,14,11,0.012076319839840383,0.9807528240289299
1A8LA,4.0,14,12,0.006365795404926803,0.99172410448682
1A8LA,4.0,14,13,0.007265899360782406,0.983777874330638
1A8LA,4.0,14,14,0.005585571930960296,0.9927466860847879
1A8LA,4.0,14,15,0.005746160074544226,0.9959710163588549
1A8LA,4.0,14,16,0.017500880099582908,0.9848330689673442
1A8LA,4.0,14,17,0.010713248942399273,0.9693375941334981
1A8LA,4.0,14,18,0.003778940841332909,0.9906942623505424
1A8LA,4.0,14,19,0.00802822430421326,0.9836282090649442
1A8LA,4.0,15,0,0.01411107932061652,0.9863482384103154
1A8LA,4.0,15,1,0.007736019287622697,0.9894632437393802
1A8LA,4.0,15,2,0.007704126998015646,0.9880958642928992
1A8LA,4.0,15,3,0.006768363971771856,0.9872441222719027
1A8LA,4.0,15,4,0.007922007096990145,0.9824524462896065
1A8LA,4.0,15,5,0.007851375541279602,0.9853367836261071
1A8LA,4.0,15,6,0.0075672169740775555,0.9942055488445747
1A8LA,4.0,15,7,0.01486163144496091,0.9825392682144966
1A8LA,4.0,15,8,0.007735081306091441,0.9802177598056214
1A8LA,4.0,15,9,0.004414001394030673,0.9975121715517649
1A8LA,4.0,15,10,0.005530268128543228,0.9941689974218508
1A8LA,4.0,15,11,0.013461691713111934,0.9592333358273051
1A8LA,4.0,15,12,0.008573859826563435,0.9845842847355362
1A8LA,4.0,15,13,0.006884365489028536,0.993266011263093
1A8LA,4.0,15,14,0.008697539056491814,0.9881217180771733
1A8LA,4.0,15,15,0.008477785549150258,0.9792224975297403
1A8LA,4.0,15,16,0.008968529742688053,0.975707678003988
1A8LA,4.0,15,17,0.011583545492282073,0.981570767917407
1A8LA,4.0,15,18,0.007120182521222771,0.9923381629754079
1A8LA,4.0,15,19,0.005824415496378481,0.9979174406251637
1A8LA,4.0,16,0,0.0066889345154331654,0.9884905738060948
1A8LA,4.0,16,1,0.009245712196701537,0.9784207246971004
1A8LA,4.0,16,2,0.015922262996219926,0.9720374968395202
1A8LA,4.0,16,3,0.006404792952955304,0.990103124624616
1A8LA,4.0,16,4,0.007102077053467432,0.9882521238474297
1A8LA,4.0,16,5,0.00798782726379515,0.9759338227183837
1A8LA,4.0,16,6,0.01334738648769266,0.9847926455462204
1A8LA,4.0,16,7,0.006093338568542414,0.9968436969651445
1A8LA,4.0,16,8,0.006033492611252686,0.994960214352311
1A8LA,4.0,16,9,0.006185535887715031,0.9918991898658127
1A8LA,4.0,16,10,0.006580090269166843,0.9937787095857572
1A8LA,4.0,16,11,0.012018839739685304,0.9788614745892334
1A8LA,4.0,16,12,0.005930729061737077,0.9929314092856506
1A8LA,4.0,16,13,0.006926826783275278,0.9920308136714638
1A8LA,4.0,16,14,0.009414470399073987,0.9800764370144879
1A8LA,4.0,16,15,0.006469398966718359,0.9937682253469364
1A8LA,4.0,16,16,0.008830402752348872,0.9698575359093519
1A8LA,4.0,16,17,0.008005489161803367,0.9846473160446633
1A8LA,4.0,16,18,0.0070685783015957595,0.9874068951031599
